,zip,stcountyfp,city,state,countyname,classfp
48146,54940,55135,Fremont,WI,Waupaca County,H1
48147,95307,06099,Ceres,CA,Stanislaus County,H1
48148,54965,55135,Pine river,WI,Waupaca County,H1
48149,54933,55135,Embarrass,WI,Waupaca County,H1
48150,54742,55135,Fall creek,WI,Waupaca County,H1
48151,54945,55135,Iola,WI,Waupaca County,H1
48152,54983,55135,Weyauwega,WI,Waupaca County,H1
48153,54990,55135,Iola,WI,Waupaca County,H1
48154,54981,55135,Waupaca,WI,Waupaca County,H1
48155,54949,55135,Manawa,WI,Waupaca County,H1
48156,54950,55135,Marion,WI,Waupaca County,H1
48157,54946,55135,King,WI,Waupaca County,H1
48158,95329,06099,La grange,CA,Stanislaus County,H1
48159,54170,55135,Shiocton,WI,Waupaca County,H1
48160,54499,55135,Wittenberg,WI,Waupaca County,H1
48161,54929,55135,Clintonville,WI,Waupaca County,H1
48162,54977,55135,Scandinavia,WI,Waupaca County,H1
48163,54969,55135,Readfield,WI,Waupaca County,H1
48164,54926,55135,Big falls,WI,Waupaca County,H1
48165,54970,55137,Redgranite,WI,Waushara County,H1
48166,54940,55137,Fremont,WI,Waushara County,H1
48167,54986,55137,Winneconne,WI,Waushara County,H1
48168,54930,55137,Coloma,WI,Waushara County,H1
48169,95367,06099,Riverbank,CA,Stanislaus County,H1
48170,54923,55137,Berlin,WI,Waushara County,H1
48171,54965,55137,Pine river,WI,Waushara County,H1
48172,54966,55137,Plainfield,WI,Waushara County,H1
48173,54943,55137,Hancock,WI,Waushara County,H1
48174,54984,55137,Wild rose,WI,Waushara County,H1
48175,54983,55137,Weyauwega,WI,Waushara County,H1
48176,54976,55137,Saxeville,WI,Waushara County,H1
48177,54921,55137,Bancroft,WI,Waushara County,H1
48178,54967,55137,Poy sippi,WI,Waushara County,H1
48179,54909,55137,Almond,WI,Waushara County,H1
48180,95397,06099,Modesto,CA,Stanislaus County,H1
48181,54960,55137,Neshkoro,WI,Waushara County,H1
48182,54982,55137,Wautoma,WI,Waushara County,H1
48183,54981,55137,Waupaca,WI,Waushara County,H1
48184,53964,55137,Westfield,WI,Waushara County,H1
48185,54963,55137,Omro,WI,Waushara County,H1
48186,54904,55139,Oshkosh,WI,Winnebago County,H1
48187,54914,55139,Appleton,WI,Winnebago County,H1
48188,54947,55139,Larsen,WI,Winnebago County,H1
48189,54927,55139,Butte des morts,WI,Winnebago County,H1
48190,54940,55139,Fremont,WI,Winnebago County,H1
48191,95355,06099,Modesto,CA,Stanislaus County,H1
48192,54986,55139,Winneconne,WI,Winnebago County,H1
48193,54956,55139,Neenah,WI,Winnebago County,H1
48194,54979,55139,Van dyne,WI,Winnebago County,H1
48195,54985,55139,Winnebago,WI,Winnebago County,H1
48196,54901,55139,Oshkosh,WI,Winnebago County,H1
48197,54923,55139,Berlin,WI,Winnebago County,H1
48198,54964,55139,Pickett,WI,Winnebago County,H1
48199,54971,55139,Ripon,WI,Winnebago County,H1
48200,54980,55139,Waukau,WI,Winnebago County,H1
48201,54902,55139,Oshkosh,WI,Winnebago County,H1
48202,95361,06099,Oakdale,CA,Stanislaus County,H1
48203,54903,55139,Oshkosh,WI,Winnebago County,H1
48204,54957,55139,Neenah,WI,Winnebago County,H1
48205,54915,55139,Appleton,WI,Winnebago County,H1
48206,54906,55139,Oshkosh,WI,Winnebago County,H1
48207,54952,55139,Menasha,WI,Winnebago County,H1
48208,54963,55139,Omro,WI,Winnebago County,H1
48209,54944,55139,Hortonville,WI,Winnebago County,H1
48210,54469,55141,Port edwards,WI,Wood County,H1
48211,54420,55141,Chili,WI,Wood County,H1
48212,54412,55141,Auburndale,WI,Wood County,H1
48213,95368,06099,Salida,CA,Stanislaus County,H1
48214,54495,55141,Wisconsin rapids,WI,Wood County,H1
48215,54404,55141,Marshfield,WI,Wood County,H1
48216,54415,55141,Blenker,WI,Wood County,H1
48217,54475,55141,Rudolph,WI,Wood County,H1
48218,54472,55141,Marshfield,WI,Wood County,H1
48219,54443,55141,Junction city,WI,Wood County,H1
48220,54441,55141,Hewitt,WI,Wood County,H1
48221,54489,55141,Vesper,WI,Wood County,H1
48222,54449,55141,Marshfield,WI,Wood County,H1
48223,54457,55141,Nekoosa,WI,Wood County,H1
48224,35048,01073,Clay,AL,Jefferson County,H1
48225,95381,06099,Turlock,CA,Stanislaus County,H1
48226,54454,55141,Milladore,WI,Wood County,H1
48227,54410,55141,Arpin,WI,Wood County,H1
48228,54494,55141,Wisconsin rapids,WI,Wood County,H1
48229,54413,55141,Babcock,WI,Wood County,H1
48230,54466,55141,Pittsville,WI,Wood County,H1
48231,82073,56001,Laramie,WY,Albany County,H1
48232,82058,56001,Garrett,WY,Albany County,H1
48233,82059,56001,Granite canon,WY,Albany County,H1
48234,82083,56001,Rock river,WY,Albany County,H1
48235,82201,56001,Wheatland,WY,Albany County,H1
48236,95230,06099,Farmington,CA,Stanislaus County,H1
48237,82052,56001,Buford,WY,Albany County,H1
48238,82071,56001,Laramie,WY,Albany County,H1
48239,82055,56001,Centennial,WY,Albany County,H1
48240,82063,56001,Jelm,WY,Albany County,H1
48241,82084,56001,Tie siding,WY,Albany County,H1
48242,82070,56001,Laramie,WY,Albany County,H1
48243,82072,56001,Laramie,WY,Albany County,H1
48244,82329,56001,Medicine bow,WY,Albany County,H1
48245,82051,56001,Bosler,WY,Albany County,H1
48246,82423,56003,Frannie,WY,Big Horn County,H1
48247,95645,06101,Knights landing,CA,Sutter County,H1
48248,82421,56003,Deaver,WY,Big Horn County,H1
48249,82428,56003,Hyattville,WY,Big Horn County,H1
48250,82422,56003,Emblem,WY,Big Horn County,H1
48251,82442,56003,Ten sleep,WY,Big Horn County,H1
48252,82411,56003,Burlington,WY,Big Horn County,H1
48253,82420,56003,Cowley,WY,Big Horn County,H1
48254,82412,56003,Byron,WY,Big Horn County,H1
48255,82401,56003,Worland,WY,Big Horn County,H1
48256,82431,56003,Lovell,WY,Big Horn County,H1
48257,82410,56003,Basin,WY,Big Horn County,H1
48258,95948,06101,Gridley,CA,Sutter County,H1
48259,82432,56003,Manderson,WY,Big Horn County,H1
48260,82426,56003,Greybull,WY,Big Horn County,H1
48261,82441,56003,Shell,WY,Big Horn County,H1
48262,82435,56003,Powell,WY,Big Horn County,H1
48263,82434,56003,Otto,WY,Big Horn County,H1
48264,82701,56005,Newcastle,WY,Campbell County,H1
48265,82727,56005,Rozet,WY,Campbell County,H1
48266,82732,56005,Wright,WY,Campbell County,H1
48267,82716,56005,Gillette,WY,Campbell County,H1
48268,82725,56005,Recluse,WY,Campbell County,H1
48269,95991,06101,Yuba city,CA,Sutter County,H1
48270,82731,56005,Weston,WY,Campbell County,H1
48271,82831,56005,Arvada,WY,Campbell County,H1
48272,82721,56005,Moorcroft,WY,Campbell County,H1
48273,82718,56005,Gillette,WY,Campbell County,H1
48274,82083,56007,Rock river,WY,Carbon County,H1
48275,82334,56007,Sinclair,WY,Carbon County,H1
48276,82615,56007,Shirley basin,WY,Carbon County,H1
48277,82324,56007,Elk mountain,WY,Carbon County,H1
48278,82325,56007,Encampment,WY,Carbon County,H1
48279,82332,56007,Savery,WY,Carbon County,H1
48280,95993,06101,Yuba city,CA,Sutter County,H1
48281,82335,56007,Walcott,WY,Carbon County,H1
48282,82301,56007,Rawlins,WY,Carbon County,H1
48283,82604,56007,Casper,WY,Carbon County,H1
48284,82327,56007,Hanna,WY,Carbon County,H1
48285,82323,56007,Dixon,WY,Carbon County,H1
48286,82329,56007,Medicine bow,WY,Carbon County,H1
48287,82331,56007,Saratoga,WY,Carbon County,H1
48288,82321,56007,Baggs,WY,Carbon County,H1
48289,82633,56009,Douglas,WY,Converse County,H1
48290,82637,56009,Glenrock,WY,Converse County,H1
48291,95626,06101,Elverta,CA,Sutter County,H1
48292,82224,56009,Lost springs,WY,Converse County,H1
48293,82636,56009,Evansville,WY,Converse County,H1
48294,82229,56009,Shawnee,WY,Converse County,H1
48295,82729,56011,Sundance,WY,Crook County,H1
48296,82712,56011,Beulah,WY,Crook County,H1
48297,82720,56011,Hulett,WY,Crook County,H1
48298,82721,56011,Moorcroft,WY,Crook County,H1
48299,82714,56011,Devils tower,WY,Crook County,H1
48300,82711,56011,Alva,WY,Crook County,H1
48301,82730,56011,Upton,WY,Crook County,H1
48302,95674,06101,Rio oso,CA,Sutter County,H1
48303,82710,56011,Aladdin,WY,Crook County,H1
48304,82520,56013,Lander,WY,Fremont County,H1
48305,82638,56013,Hiland,WY,Fremont County,H1
48306,82513,56013,Dubois,WY,Fremont County,H1
48307,82524,56013,Saint stephens,WY,Fremont County,H1
48308,82516,56013,Kinnear,WY,Fremont County,H1
48309,82642,56013,Lysite,WY,Fremont County,H1
48310,82310,56013,Jeffrey city,WY,Fremont County,H1
48311,82649,56013,Shoshoni,WY,Fremont County,H1
48312,82301,56013,Rawlins,WY,Fremont County,H1
48313,95982,06101,Sutter,CA,Sutter County,H1
48314,82523,56013,Pavillion,WY,Fremont County,H1
48315,82512,56013,Crowheart,WY,Fremont County,H1
48316,82514,56013,Fort washakie,WY,Fremont County,H1
48317,82501,56013,Riverton,WY,Fremont County,H1
48318,82510,56013,Arapahoe,WY,Fremont County,H1
48319,82515,56013,Hudson,WY,Fremont County,H1
48320,82244,56015,Yoder,WY,Goshen County,H1
48321,82243,56015,Veteran,WY,Goshen County,H1
48322,82221,56015,Lagrange,WY,Goshen County,H1
48323,82240,56015,Torrington,WY,Goshen County,H1
48324,95659,06101,Nicolaus,CA,Sutter County,H1
48325,82201,56015,Wheatland,WY,Goshen County,H1
48326,82225,56015,Lusk,WY,Goshen County,H1
48327,82223,56015,Lingle,WY,Goshen County,H1
48328,82210,56015,Chugwater,WY,Goshen County,H1
48329,82242,56015,Van tassell,WY,Goshen County,H1
48330,82217,56015,Hawk springs,WY,Goshen County,H1
48331,82219,56015,Jay em,WY,Goshen County,H1
48332,82212,56015,Fort laramie,WY,Goshen County,H1
48333,82218,56015,Huntley,WY,Goshen County,H1
48334,82443,56017,Thermopolis,WY,Hot Springs County,H1
48335,35220,01073,Birmingham,AL,Jefferson County,H1
48336,95836,06101,Sacramento,CA,Sutter County,H1
48337,82430,56017,Kirby,WY,Hot Springs County,H1
48338,82401,56017,Worland,WY,Hot Springs County,H1
48339,82832,56019,Banner,WY,Johnson County,H1
48340,82835,56019,Clearmont,WY,Johnson County,H1
48341,82840,56019,Saddlestring,WY,Johnson County,H1
48342,82834,56019,Buffalo,WY,Johnson County,H1
48343,82831,56019,Arvada,WY,Johnson County,H1
48344,82640,56019,Linch,WY,Johnson County,H1
48345,82639,56019,Kaycee,WY,Johnson County,H1
48346,82009,56021,Cheyenne,WY,Laramie County,H1
48347,95676,06101,Robbins,CA,Sutter County,H1
48348,82059,56021,Granite canon,WY,Laramie County,H1
48349,82001,56021,Cheyenne,WY,Laramie County,H1
48350,82003,56021,Cheyenne,WY,Laramie County,H1
48351,82050,56021,Albin,WY,Laramie County,H1
48352,82061,56021,Horse creek,WY,Laramie County,H1
48353,82060,56021,Hillsdale,WY,Laramie County,H1
48354,82007,56021,Cheyenne,WY,Laramie County,H1
48355,82005,56021,Fe warren afb,WY,Laramie County,H1
48356,82052,56021,Buford,WY,Laramie County,H1
48357,82082,56021,Pine bluffs,WY,Laramie County,H1
48358,95837,06101,Sacramento,CA,Sutter County,H1
48359,82010,56021,Cheyenne,WY,Laramie County,H1
48360,82002,56021,Cheyenne,WY,Laramie County,H1
48361,82053,56021,Burns,WY,Laramie County,H1
48362,82054,56021,Carpenter,WY,Laramie County,H1
48363,82081,56021,Meriden,WY,Laramie County,H1
48364,83127,56023,Thayne,WY,Lincoln County,H1
48365,83110,56023,Afton,WY,Lincoln County,H1
48366,83120,56023,Freedom,WY,Lincoln County,H1
48367,83118,56023,Etna,WY,Lincoln County,H1
48368,83101,56023,Kemmerer,WY,Lincoln County,H1
48369,95692,06101,Wheatland,CA,Sutter County,H1
48370,83114,56023,Cokeville,WY,Lincoln County,H1
48371,83126,56023,Smoot,WY,Lincoln County,H1
48372,83123,56023,La barge,WY,Lincoln County,H1
48373,83128,56023,Alpine,WY,Lincoln County,H1
48374,83122,56023,Grover,WY,Lincoln County,H1
48375,83116,56023,Diamondville,WY,Lincoln County,H1
48376,83124,56023,Opal,WY,Lincoln County,H1
48377,83111,56023,Auburn,WY,Lincoln County,H1
48378,83112,56023,Bedford,WY,Lincoln County,H1
48379,83119,56023,Fairview,WY,Lincoln County,H1
48380,95957,06101,Meridian,CA,Sutter County,H1
48381,82605,56025,Casper,WY,Natrona County,H1
48382,82644,56025,Mills,WY,Natrona County,H1
48383,82635,56025,Edgerton,WY,Natrona County,H1
48384,82648,56025,Powder river,WY,Natrona County,H1
48385,82636,56025,Evansville,WY,Natrona County,H1
48386,82602,56025,Casper,WY,Natrona County,H1
48387,82604,56025,Casper,WY,Natrona County,H1
48388,82609,56025,Casper,WY,Natrona County,H1
48389,82646,56025,Natrona,WY,Natrona County,H1
48390,82630,56025,Arminto,WY,Natrona County,H1
48391,95953,06101,Live oak,CA,Sutter County,H1
48392,82620,56025,Alcova,WY,Natrona County,H1
48393,82643,56025,Midwest,WY,Natrona County,H1
48394,82601,56025,Casper,WY,Natrona County,H1
48395,82639,56025,Kaycee,WY,Natrona County,H1
48396,82701,56027,Newcastle,WY,Niobrara County,H1
48397,82227,56027,Manville,WY,Niobrara County,H1
48398,82225,56027,Lusk,WY,Niobrara County,H1
48399,82222,56027,Lance creek,WY,Niobrara County,H1
48400,82242,56027,Van tassell,WY,Niobrara County,H1
48401,82190,56029,Yellowstone national park,WY,Park County,H1
48402,95992,06101,Yuba city,CA,Sutter County,H1
48403,82421,56029,Deaver,WY,Park County,H1
48404,82414,56029,Cody,WY,Park County,H1
48405,82411,56029,Burlington,WY,Park County,H1
48406,82433,56029,Meeteetse,WY,Park County,H1
48407,82440,56029,Ralston,WY,Park County,H1
48408,82450,56029,Wapiti,WY,Park County,H1
48409,82435,56029,Powell,WY,Park County,H1
48410,82214,56031,Guernsey,WY,Platte County,H1
48411,82201,56031,Wheatland,WY,Platte County,H1
48412,82213,56031,Glendo,WY,Platte County,H1
48413,95668,06101,Pleasant grove,CA,Sutter County,H1
48414,82215,56031,Hartville,WY,Platte County,H1
48415,82210,56031,Chugwater,WY,Platte County,H1
48416,82832,56033,Banner,WY,Sheridan County,H1
48417,82835,56033,Clearmont,WY,Sheridan County,H1
48418,82838,56033,Parkman,WY,Sheridan County,H1
48419,82839,56033,Ranchester,WY,Sheridan County,H1
48420,82831,56033,Arvada,WY,Sheridan County,H1
48421,82833,56033,Big horn,WY,Sheridan County,H1
48422,82844,56033,Wolf,WY,Sheridan County,H1
48423,82845,56033,Wyarno,WY,Sheridan County,H1
48424,96022,06103,Cottonwood,CA,Tehama County,H1
48425,82836,56033,Dayton,WY,Sheridan County,H1
48426,82842,56033,Story,WY,Sheridan County,H1
48427,82801,56033,Sheridan,WY,Sheridan County,H1
48428,82837,56033,Leiter,WY,Sheridan County,H1
48429,82923,56035,Boulder,WY,Sublette County,H1
48430,82925,56035,Cora,WY,Sublette County,H1
48431,83113,56035,Big piney,WY,Sublette County,H1
48432,82941,56035,Pinedale,WY,Sublette County,H1
48433,83115,56035,Daniel,WY,Sublette County,H1
48434,82922,56035,Bondurant,WY,Sublette County,H1
48435,96078,06103,Proberta,CA,Tehama County,H1
48436,82901,56037,Rock springs,WY,Sweetwater County,H1
48437,82943,56037,Reliance,WY,Sweetwater County,H1
48438,82929,56037,Little america,WY,Sweetwater County,H1
48439,82336,56037,Wamsutter,WY,Sweetwater County,H1
48440,82934,56037,Granger,WY,Sweetwater County,H1
48441,82902,56037,Rock springs,WY,Sweetwater County,H1
48442,82935,56037,Green river,WY,Sweetwater County,H1
48443,82322,56037,Bairoil,WY,Sweetwater County,H1
48444,82945,56037,Superior,WY,Sweetwater County,H1
48445,82932,56037,Farson,WY,Sweetwater County,H1
48446,35219,01073,Birmingham,AL,Jefferson County,H1
48447,96021,06103,Corning,CA,Tehama County,H1
48448,82942,56037,Point of rocks,WY,Sweetwater County,H1
48449,83002,56039,Jackson,WY,Teton County,H1
48450,82190,56039,Yellowstone national park,WY,Teton County,H1
48451,83014,56039,Wilson,WY,Teton County,H1
48452,83012,56039,Moose,WY,Teton County,H1
48453,83013,56039,Moran,WY,Teton County,H1
48454,83414,56039,Alta,WY,Teton County,H1
48455,83001,56039,Jackson,WY,Teton County,H1
48456,83011,56039,Kelly,WY,Teton County,H1
48457,83025,56039,Teton village,WY,Teton County,H1
48458,96076,06103,Platina,CA,Tehama County,H1
48459,82931,56041,Evanston,WY,Uinta County,H1
48460,82939,56041,Mountain view,WY,Uinta County,H1
48461,82930,56041,Evanston,WY,Uinta County,H1
48462,82933,56041,Fort bridger,WY,Uinta County,H1
48463,82937,56041,Lyman,WY,Uinta County,H1
48464,82944,56041,Robertson,WY,Uinta County,H1
48465,82936,56041,Lonetree,WY,Uinta County,H1
48466,82442,56043,Ten sleep,WY,Washakie County,H1
48467,82401,56043,Worland,WY,Washakie County,H1
48468,82701,56045,Newcastle,WY,Weston County,H1
48469,96063,06103,Mineral,CA,Tehama County,H1
48470,82729,56045,Sundance,WY,Weston County,H1
48471,82723,56045,Osage,WY,Weston County,H1
48472,82715,56045,Four corners,WY,Weston County,H1
48473,82730,56045,Upton,WY,Weston County,H1
48474,96910,66010,Hagatna,GU,Guam,H4
48475,96929,66010,Yigo,GU,Guam,H4
48476,96913,66010,Barrigada,GU,Guam,H4
48477,96915,66010,Santa rita,GU,Guam,H4
48478,00601,72001,Adjuntas,PR,Adjuntas Municipio,H1
48479,00602,72003,Aguada,PR,Aguada Municipio,H1
48480,95963,06103,Orland,CA,Tehama County,H1
48481,00603,72005,Aguadilla,PR,Aguadilla Municipio,H1
48482,00605,72005,Aguadilla,PR,Aguadilla Municipio,H1
48483,00690,72005,San antonio,PR,Aguadilla Municipio,H1
48484,00602,72005,Aguada,PR,Aguadilla Municipio,H1
48485,00604,72005,Aguadilla,PR,Aguadilla Municipio,H1
48486,00725,72007,Caguas,PR,Aguas Buenas Municipio,H1
48487,00703,72007,Aguas buenas,PR,Aguas Buenas Municipio,H1
48488,00705,72009,Aibonito,PR,Aibonito Municipio,H1
48489,00786,72009,La plata,PR,Aibonito Municipio,H1
48490,00677,72011,Rincon,PR,Anasco Municipio,H1
48491,95973,06103,Chico,CA,Tehama County,H1
48492,00610,72011,Anasco,PR,Anasco Municipio,H1
48493,00652,72013,Garrochales,PR,Arecibo Municipio,H1
48494,00614,72013,Arecibo,PR,Arecibo Municipio,H1
48495,00613,72013,Arecibo,PR,Arecibo Municipio,H1
48496,00650,72013,Florida,PR,Arecibo Municipio,H1
48497,00659,72013,Hatillo,PR,Arecibo Municipio,H1
48498,00612,72013,Arecibo,PR,Arecibo Municipio,H1
48499,00688,72013,Sabana hoyos,PR,Arecibo Municipio,H1
48500,00616,72013,Bajadero,PR,Arecibo Municipio,H1
48501,00714,72015,Arroyo,PR,Arroyo Municipio,H1
48502,96080,06103,Red bluff,CA,Tehama County,H1
48503,00784,72015,Guayama,PR,Arroyo Municipio,H1
48504,00617,72017,Barceloneta,PR,Barceloneta Municipio,H1
48505,00650,72017,Florida,PR,Barceloneta Municipio,H1
48506,00794,72019,Barranquitas,PR,Barranquitas Municipio,H1
48507,00782,72021,Comerio,PR,Bayamon Municipio,H1
48508,00934,72021,Fort buchanan,PR,Bayamon Municipio,H1
48509,00917,72021,San juan,PR,Bayamon Municipio,H1
48510,00925,72021,San juan,PR,Bayamon Municipio,H1
48511,00920,72021,San juan,PR,Bayamon Municipio,H1
48512,00926,72021,San juan,PR,Bayamon Municipio,H1
48513,96059,06103,Manton,CA,Tehama County,H1
48514,00962,72021,Catano,PR,Bayamon Municipio,H1
48515,00921,72021,San juan,PR,Bayamon Municipio,H1
48516,00960,72021,Bayamon,PR,Bayamon Municipio,H1
48517,00969,72021,Guaynabo,PR,Bayamon Municipio,H1
48518,00901,72021,San juan,PR,Bayamon Municipio,H1
48519,00949,72021,Toa baja,PR,Bayamon Municipio,H1
48520,00953,72021,Toa alta,PR,Bayamon Municipio,H1
48521,00961,72021,Bayamon,PR,Bayamon Municipio,H1
48522,00957,72021,Bayamon,PR,Bayamon Municipio,H1
48523,00976,72021,Trujillo alto,PR,Bayamon Municipio,H1
48524,96090,06103,Tehama,CA,Tehama County,H1
48525,00924,72021,San juan,PR,Bayamon Municipio,H1
48526,00956,72021,Bayamon,PR,Bayamon Municipio,H1
48527,00959,72021,Bayamon,PR,Bayamon Municipio,H1
48528,00958,72021,Bayamon,PR,Bayamon Municipio,H1
48529,00622,72023,Boqueron,PR,Cabo Rojo Municipio,H1
48530,00683,72023,San german,PR,Cabo Rojo Municipio,H1
48531,00623,72023,Cabo rojo,PR,Cabo Rojo Municipio,H1
48532,00667,72023,Lajas,PR,Cabo Rojo Municipio,H1
48533,00680,72023,Mayaguez,PR,Cabo Rojo Municipio,H1
48534,00725,72025,Caguas,PR,Caguas Municipio,H1
48535,96061,06103,Mill creek,CA,Tehama County,H1
48536,00736,72025,Cayey,PR,Caguas Municipio,H1
48537,00726,72025,Caguas,PR,Caguas Municipio,H1
48538,00754,72025,San lorenzo,PR,Caguas Municipio,H1
48539,00926,72025,San juan,PR,Caguas Municipio,H1
48540,00727,72025,Caguas,PR,Caguas Municipio,H1
48541,00778,72025,Gurabo,PR,Caguas Municipio,H1
48542,00703,72025,Aguas buenas,PR,Caguas Municipio,H1
48543,00723,72025,Patillas,PR,Caguas Municipio,H1
48544,00739,72025,Cidra,PR,Caguas Municipio,H1
48545,00956,72025,Bayamon,PR,Caguas Municipio,H1
48546,96092,06103,Vina,CA,Tehama County,H1
48547,00627,72027,Camuy,PR,Camuy Municipio,H1
48548,00777,72029,Juncos,PR,Canovanas Municipio,H1
48549,00745,72029,Rio grande,PR,Canovanas Municipio,H1
48550,00729,72029,Canovanas,PR,Canovanas Municipio,H1
48551,00979,72029,Carolina,PR,Canovanas Municipio,H1
48552,00778,72029,Gurabo,PR,Canovanas Municipio,H1
48553,00987,72029,Carolina,PR,Canovanas Municipio,H1
48554,00985,72031,Carolina,PR,Carolina Municipio,H1
48555,00984,72031,Carolina,PR,Carolina Municipio,H1
48556,00986,72031,Carolina,PR,Carolina Municipio,H1
48557,35139,01073,Sayre,AL,Jefferson County,H1
48558,96007,06103,Anderson,CA,Tehama County,H1
48559,00926,72031,San juan,PR,Carolina Municipio,H1
48560,00983,72031,Carolina,PR,Carolina Municipio,H1
48561,00921,72031,San juan,PR,Carolina Municipio,H1
48562,00937,72031,San juan,PR,Carolina Municipio,H1
48563,00729,72031,Canovanas,PR,Carolina Municipio,H1
48564,00979,72031,Carolina,PR,Carolina Municipio,H1
48565,00778,72031,Gurabo,PR,Carolina Municipio,H1
48566,00976,72031,Trujillo alto,PR,Carolina Municipio,H1
48567,00988,72031,Carolina,PR,Carolina Municipio,H1
48568,00981,72031,Carolina,PR,Carolina Municipio,H1
48569,96055,06103,Los molinos,CA,Tehama County,H1
48570,00924,72031,San juan,PR,Carolina Municipio,H1
48571,00959,72031,Bayamon,PR,Carolina Municipio,H1
48572,00982,72031,Carolina,PR,Carolina Municipio,H1
48573,00987,72031,Carolina,PR,Carolina Municipio,H1
48574,00977,72033,Trujillo alto,PR,Catano Municipio,H1
48575,00917,72033,San juan,PR,Catano Municipio,H1
48576,00920,72033,San juan,PR,Catano Municipio,H1
48577,00926,72033,San juan,PR,Catano Municipio,H1
48578,00962,72033,Catano,PR,Catano Municipio,H1
48579,00949,72033,Toa baja,PR,Catano Municipio,H1
48580,96035,06103,Gerber,CA,Tehama County,H1
48581,00778,72033,Gurabo,PR,Catano Municipio,H1
48582,00961,72033,Bayamon,PR,Catano Municipio,H1
48583,00909,72033,San juan,PR,Catano Municipio,H1
48584,00957,72033,Bayamon,PR,Catano Municipio,H1
48585,00976,72033,Trujillo alto,PR,Catano Municipio,H1
48586,00963,72033,Catano,PR,Catano Municipio,H1
48587,00956,72033,Bayamon,PR,Catano Municipio,H1
48588,00959,72033,Bayamon,PR,Catano Municipio,H1
48589,00736,72035,Cayey,PR,Cayey Municipio,H1
48590,00754,72035,San lorenzo,PR,Cayey Municipio,H1
48591,96074,06103,Paskenta,CA,Tehama County,H1
48592,00737,72035,Cayey,PR,Cayey Municipio,H1
48593,00705,72035,Aibonito,PR,Cayey Municipio,H1
48594,00739,72035,Cidra,PR,Cayey Municipio,H1
48595,00735,72037,Ceiba,PR,Ceiba Municipio,H1
48596,00738,72037,Fajardo,PR,Ceiba Municipio,H1
48597,00742,72037,Roosevelt roads,PR,Ceiba Municipio,H1
48598,00638,72039,Ciales,PR,Ciales Municipio,H1
48599,00725,72041,Caguas,PR,Cidra Municipio,H1
48600,00739,72041,Cidra,PR,Cidra Municipio,H1
48601,00769,72043,Coamo,PR,Coamo Municipio,H1
48602,96029,06103,Flournoy,CA,Tehama County,H1
48603,00705,72043,Aibonito,PR,Coamo Municipio,H1
48604,00782,72045,Comerio,PR,Comerio Municipio,H1
48605,00783,72047,Corozal,PR,Corozal Municipio,H1
48606,00794,72047,Barranquitas,PR,Corozal Municipio,H1
48607,00775,72049,Culebra,PR,Culebra Municipio,H1
48608,00646,72051,Dorado,PR,Dorado Municipio,H1
48609,00949,72051,Toa baja,PR,Dorado Municipio,H1
48610,00692,72051,Vega alta,PR,Dorado Municipio,H1
48611,00735,72053,Ceiba,PR,Fajardo Municipio,H1
48612,00738,72053,Fajardo,PR,Fajardo Municipio,H1
48613,96075,06103,Paynes creek,CA,Tehama County,H1
48614,00740,72053,Puerto real,PR,Fajardo Municipio,H1
48615,00617,72054,Barceloneta,PR,Florida Municipio,H1
48616,00650,72054,Florida,PR,Florida Municipio,H1
48617,00612,72054,Arecibo,PR,Florida Municipio,H1
48618,00653,72055,Guanica,PR,Guanica Municipio,H1
48619,00647,72055,Ensenada,PR,Guanica Municipio,H1
48620,00714,72057,Arroyo,PR,Guayama Municipio,H1
48621,00785,72057,Guayama,PR,Guayama Municipio,H1
48622,00784,72057,Guayama,PR,Guayama Municipio,H1
48623,00723,72057,Patillas,PR,Guayama Municipio,H1
48624,95595,06105,Zenia,CA,Trinity County,H1
48625,00624,72059,Penuelas,PR,Guayanilla Municipio,H1
48626,00656,72059,Guayanilla,PR,Guayanilla Municipio,H1
48627,00934,72061,Fort buchanan,PR,Guaynabo Municipio,H1
48628,00965,72061,Guaynabo,PR,Guaynabo Municipio,H1
48629,00917,72061,San juan,PR,Guaynabo Municipio,H1
48630,00971,72061,Guaynabo,PR,Guaynabo Municipio,H1
48631,00920,72061,San juan,PR,Guaynabo Municipio,H1
48632,00926,72061,San juan,PR,Guaynabo Municipio,H1
48633,00962,72061,Catano,PR,Guaynabo Municipio,H1
48634,00922,72061,San juan,PR,Guaynabo Municipio,H1
48635,96076,06105,Platina,CA,Trinity County,H1
48636,00921,72061,San juan,PR,Guaynabo Municipio,H1
48637,00969,72061,Guaynabo,PR,Guaynabo Municipio,H1
48638,00970,72061,Guaynabo,PR,Guaynabo Municipio,H1
48639,00968,72061,Guaynabo,PR,Guaynabo Municipio,H1
48640,00966,72061,Guaynabo,PR,Guaynabo Municipio,H1
48641,00959,72061,Bayamon,PR,Guaynabo Municipio,H1
48642,00725,72063,Caguas,PR,Gurabo Municipio,H1
48643,00777,72063,Juncos,PR,Gurabo Municipio,H1
48644,00754,72063,San lorenzo,PR,Gurabo Municipio,H1
48645,00729,72063,Canovanas,PR,Gurabo Municipio,H1
48646,96046,06105,Hyampom,CA,Trinity County,H1
48647,00778,72063,Gurabo,PR,Gurabo Municipio,H1
48648,00659,72065,Hatillo,PR,Hatillo Municipio,H1
48649,00612,72065,Arecibo,PR,Hatillo Municipio,H1
